#Subpopulation order/codes: Tory=0	Tstr=1
#chm	spos	epos	sgpos	egpos	n snps	TstrBot_0757.0	TstrBot_0757.1
NC_037335.1	101805634	102381274	132.35	133.10	5515	1	1
NC_037335.1	102381274	102389253	133.10	133.11	115	0	1
NC_037335.1	102389253	103691329	133.11	134.80	18220	1	1
NC_037335.1	103691329	103698254	134.80	134.81	120	0	1
NC_037335.1	103698254	104207171	134.81	135.47	5515	1	1
NC_037335.1	104207171	104211967	135.47	135.48	90	0	1
NC_037335.1	104211967	104218890	135.48	135.49	95	1	1
NC_037335.1	104218890	104226629	135.49	135.49	120	1	0
NC_037335.1	104226629	104716058	135.49	136.13	6230	1	1
NC_037335.1	104716058	104723582	136.13	136.14	105	0	1
NC_037335.1	104723582	105428911	136.14	137.06	7525	1	1
NC_037335.1	105428911	105438735	137.06	137.07	120	1	0
NC_037335.1	105438735	105629809	137.07	137.32	2630	1	1
NC_037335.1	105629809	105638097	137.32	137.33	150	0	1
NC_037335.1	105638097	106048574	137.33	137.86	5340	1	1
NC_037335.1	106048574	106072901	137.86	137.90	290	0	1
NC_037335.1	106072901	106394462	137.90	138.31	4525	1	1
NC_037335.1	106394462	106420369	138.31	138.35	365	1	0
NC_037335.1	106420369	106553188	138.35	138.52	1985	1	1
NC_037335.1	106553188	106563236	138.52	138.53	200	0	1
NC_037335.1	106563236	106603713	138.53	138.59	650	1	1
NC_037335.1	106603713	106615880	138.59	138.60	190	1	0
NC_037335.1	106615880	107226458	138.60	139.39	7100	1	1
NC_037335.1	107226458	107238244	139.39	139.41	180	1	0
NC_037335.1	107238244	107883094	139.41	140.25	7415	1	1
NC_037335.1	107883094	107912203	140.25	140.29	280	1	0
NC_037335.1	107912203	108697054	140.29	141.31	9670	1	1
NC_037335.1	108697054	108707537	141.31	141.32	205	0	1
NC_037335.1	108707537	109089401	141.32	141.82	5350	1	1
NC_037335.1	109089401	109103332	141.82	141.83	200	0	1
NC_037335.1	109103332	109186970	141.83	141.94	1135	1	1
NC_037335.1	109186970	109251123	141.94	142.03	690	0	1
NC_037335.1	109251123	109310997	142.03	142.10	850	1	1
NC_037335.1	109310997	109317723	142.10	142.11	135	0	1
NC_037335.1	109317723	109456299	142.11	142.29	2000	1	1
NC_037335.1	109456299	109466227	142.29	142.31	225	1	0
NC_037335.1	109466227	109471033	142.31	142.31	90	1	1
NC_037335.1	109471033	109524979	142.31	142.38	840	0	1
NC_037335.1	109524979	109749405	142.38	142.67	4075	1	1
NC_037335.1	109749405	109758203	142.67	142.69	190	1	0
NC_037335.1	109758203	109853752	142.69	142.81	1800	1	1
NC_037335.1	109853752	109867416	142.81	142.83	255	1	0
NC_037335.1	109867416	109904460	142.83	142.88	810	1	1
NC_037335.1	109904460	109936520	142.88	142.92	495	0	1
NC_037335.1	109936520	111571229	142.92	145.04	25780	1	1
NC_037335.1	111571229	111575074	145.04	145.05	105	0	1
NC_037335.1	111575074	111882835	145.05	145.45	5045	1	1
NC_037335.1	111882835	111890984	145.45	145.46	145	0	1
NC_037335.1	111890984	112353361	145.46	146.06	7620	1	1
NC_037335.1	112353361	112360760	146.06	146.07	85	0	1
NC_037335.1	112360760	112983481	146.07	146.88	7940	1	1
NC_037335.1	112983481	113016157	146.88	146.92	130	0	1
NC_037335.1	113016157	113279630	146.92	147.26	674	1	1
